,district,uncontested,116first,116last,116gender,116party,2018votes,2018pct,2018margin,congress,115last,115party,115trump_votes_y,115agree_pct,elasticity,pvi_538,trumpagree_-20,trumpagree_-15,trumpagree_-10,trumpagree_-5,trumpagree_0,trumpagree_5,trumpagree_10,trumpagree_15,trumpagree_20,ypreds_-20,ypreds_-15,ypreds_-10,ypreds_-5,ypreds_0,ypreds_5,ypreds_10,ypreds_15,ypreds_20
220,NV-04,False,Steven,Horsford,1,D,121936,51.9,-3.799999999999997,115,Kihuen,D,94,0.22340425531914893,1.22,-1.7,0.17872340425531913,0.18989361702127658,0.20106382978723403,0.21223404255319148,0.22340425531914893,0.23457446808510637,0.24574468085106382,0.25691489361702124,0.2680851063829787,-58.773201208384904,-58.773201208384904,-58.773201208384904,-58.216149287304944,-56.99320374931413,-56.99320374931413,-57.706822796933174,-57.706822796933174,-57.706822796933174
221,NH-01,False,Chris,Pappas,1,D,155741,53.6,-7.200000000000002,115,Shea-Porter,D,90,0.2333333333333333,1.19,4.37,0.18666666666666665,0.1983333333333333,0.20999999999999996,0.22166666666666665,0.2333333333333333,0.24499999999999997,0.25666666666666665,0.2683333333333333,0.27999999999999997,37.169478594492546,37.169478594492546,37.61784326685722,37.02849546811508,37.02849546811508,36.62736523555694,36.62736523555694,36.62736523555694,36.48149861702737
222,NH-02,False,Ann,Kuster,0,D,155432,55.6,-11.200000000000005,115,Kuster,D,94,0.3723404255319149,1.1,-1.0,0.2978723404255319,0.31648936170212766,0.3351063829787234,0.3537234042553191,0.3723404255319149,0.39095744680851063,0.40957446808510634,0.4281914893617021,0.44680851063829785,-54.87490183911596,-54.87490183911596,-54.87490183911596,-54.14596677418089,-54.316490583704706,-54.316490583704706,-54.316490583704706,-54.316490583704706,-54.316490583704706
223,NJ-01,False,Donald,Norcross,1,D,163948,64.3,-28.599999999999994,115,Norcross,D,92,0.2065217391304348,1.04,-24.81,0.16521739130434784,0.17554347826086958,0.18586956521739134,0.19619565217391308,0.2065217391304348,0.21684782608695655,0.22717391304347828,0.23750000000000004,0.24782608695652178,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-67.56085284361875,-66.33790730562792,-66.33790730562792,-66.33790730562792,-67.05152635324697
224,NJ-02,False,Jeff,Van Drew,1,D,126561,52.2,-4.400000000000006,115,LoBiondo,R,96,0.8229166666666666,1.05,2.32,0.6583333333333333,0.6994791666666667,0.740625,0.7817708333333333,0.8229166666666666,0.8640625,0.9052083333333333,0.9463541666666666,0.9874999999999999,37.74642521175326,37.74642521175326,37.74642521175326,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,37.877942453132576
225,NJ-03,False,Andrew,Kim,1,D,153473,50.0,-0.0,115,MacArthur,R,96,0.9479166666666666,0.96,4.56,0.7583333333333333,0.8057291666666666,0.8531249999999999,0.9005208333333333,0.9479166666666666,0.9953124999999999,1.0427083333333333,1.0901041666666667,1.1375,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654,38.8715375925654
226,NJ-04,False,Chris,Smith,1,R,160913,55.5,11.0,115,Smith,R,95,0.8,1.01,14.99,0.64,0.68,0.7200000000000001,0.76,0.8,0.8400000000000001,0.88,0.92,0.9600000000000001,37.74642521175326,37.74642521175326,37.74642521175326,37.74642521175326,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576
227,NJ-05,False,Joshua,Gottheimer,1,D,148021,55.2,-10.400000000000006,115,Gottheimer,D,96,0.5520833333333334,1.09,3.69,0.4416666666666667,0.46927083333333336,0.496875,0.5244791666666667,0.5520833333333334,0.5796875,0.6072916666666667,0.6348958333333333,0.6625000000000001,37.41737726654779,37.41737726654779,37.41737726654779,37.41737726654779,37.41737726654779,37.41737726654779,37.41737726654779,37.74642521175326,37.74642521175326
228,NJ-06,False,Frank,Pallone,1,D,135897,63.4,-26.8,115,Pallone,D,95,0.11578947368421053,0.99,-16.44,0.09263157894736843,0.09842105263157895,0.10421052631578948,0.11,0.11578947368421053,0.12157894736842105,0.12736842105263158,0.13315789473684211,0.13894736842105262,-67.10875315765531,-67.10875315765531,-67.10875315765531,-67.10875315765531,-67.10875315765531,-67.10875315765531,-67.10875315765531,-67.10875315765531,-67.10875315765531
229,NJ-07,False,Tom,Malinowski,1,D,160045,51.6,-3.200000000000003,115,Lance,R,96,0.8645833333333334,1.03,3.29,0.6916666666666667,0.7348958333333333,0.7781250000000001,0.8213541666666667,0.8645833333333334,0.9078125,0.9510416666666667,0.9942708333333334,1.0375,37.74642521175326,37.74642521175326,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654
230,NJ-08,False,Albio,Sires,1,D,114118,77.9,-55.80000000000001,115,Sires,D,92,0.2391304347826087,0.94,-53.34,0.19130434782608696,0.20326086956521738,0.21521739130434783,0.22717391304347828,0.2391304347826087,0.2510869565217391,0.2630434782608696,0.275,0.28695652173913044,-68.11790476469871,-68.11790476469871,-66.33790730562792,-66.33790730562792,-66.33790730562792,-67.05152635324697,-67.05152635324697,-67.05152635324697,-67.05152635324697
231,NJ-09,False,Bill,Pascrell,1,D,124736,70.0,-40.0,115,Pascrell,D,93,0.21505376344086025,1.04,-31.38,0.17204301075268819,0.18279569892473121,0.19354838709677422,0.20430107526881724,0.21505376344086025,0.22580645161290325,0.23655913978494628,0.24731182795698928,0.2580645161290323,-68.11790476469871,-68.11790476469871,-68.11790476469871,-67.56085284361875,-66.33790730562792,-66.33790730562792,-66.33790730562792,-67.05152635324697,-67.05152635324697
232,NJ-10,False,Donald,Payne,1,D,167327,87.4,-74.80000000000003,115,Payne,D,87,0.11494252873563215,0.93,-71.78,0.09195402298850572,0.09770114942528733,0.10344827586206894,0.10919540229885055,0.11494252873563215,0.12068965517241376,0.12643678160919536,0.13218390804597696,0.1379310344827586,-67.10875315765531,-67.10875315765531,-67.10875315765531,-67.10875315765531,-67.10875315765531,-67.10875315765531,-67.10875315765531,-67.10875315765531,-67.10875315765531
233,NJ-11,False,Mikie,Sherrill,0,D,162264,56.2,-12.400000000000004,115,Frelinghuysen,R,94,0.8936170212765957,1.07,4.49,0.7148936170212765,0.7595744680851063,0.8042553191489361,0.8489361702127659,0.8936170212765957,0.9382978723404255,0.9829787234042553,1.027659574468085,1.0723404255319149,37.74642521175326,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654
234,NJ-12,False,Bonnie,Watson Coleman,0,D,167035,68.5,-37.0,115,Watson Coleman,D,95,0.08421052631578947,0.92,-31.54,0.06736842105263158,0.07157894736842105,0.07578947368421052,0.08,0.08421052631578947,0.08842105263157894,0.09263157894736843,0.0968421052631579,0.10105263157894737,-67.10875315765531,-67.10875315765531,-67.10875315765531,-67.10875315765531,-67.10875315765531,-67.10875315765531,-67.10875315765531,-67.10875315765531,-67.10875315765531
235,NM-01,False,Debra,Haaland,0,D,145620,59.1,-18.200000000000006,115,Lujan Grisham,D,88,0.25,1.01,-14.53,0.2,0.2125,0.225,0.2375,0.25,0.2625,0.275,0.2875,0.3,-68.11790476469871,-67.56085284361875,-66.33790730562792,-66.33790730562792,-67.05152635324697,-67.05152635324697,-67.05152635324697,-67.05152635324697,-67.05152635324697
236,NM-02,False,Xochitl,Torres Small,0,D,101481,50.9,-1.7999999999999972,115,Pearce,R,93,0.8924731182795699,1.14,10.77,0.7139784946236559,0.7586021505376344,0.8032258064516129,0.8478494623655914,0.8924731182795699,0.9370967741935483,0.9817204301075269,1.0263440860215054,1.0709677419354837,37.74642521175326,37.74642521175326,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654
237,NM-03,False,Ben Ray,Lujan,1,D,155187,63.4,-26.8,115,Luján,D,95,0.17894736842105266,0.93,-14.63,0.14315789473684212,0.15210526315789477,0.1610526315789474,0.17000000000000004,0.17894736842105266,0.18789473684210528,0.19684210526315793,0.20578947368421055,0.2147368421052632,-67.10875315765531,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-67.56085284361875,-66.33790730562792
238,NY-01,False,Lee,Zeldin,1,R,130919,52.5,5.0,115,Zeldin,R,96,0.8645833333333334,1.02,10.44,0.6916666666666667,0.7348958333333333,0.7781250000000001,0.8213541666666667,0.8645833333333334,0.9078125,0.9510416666666667,0.9942708333333334,1.0375,37.74642521175326,37.74642521175326,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654
239,NY-02,False,Peter,King,1,R,122103,53.3,6.599999999999994,115,King,R,94,0.8617021276595744,1.01,7.01,0.6893617021276596,0.7324468085106383,0.775531914893617,0.8186170212765957,0.8617021276595744,0.9047872340425531,0.9478723404255319,0.9909574468085106,1.0340425531914894,37.74642521175326,37.74642521175326,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654
240,NY-03,False,Thomas,Suozzi,1,D,145060,58.4,-16.799999999999994,115,Suozzi,D,93,0.3440860215053764,0.95,-2.52,0.27526881720430113,0.29247311827956995,0.3096774193548388,0.3268817204301076,0.3440860215053764,0.36129032258064525,0.3784946236559141,0.3956989247311829,0.4129032258064517,-67.05152635324697,-67.05152635324697,-67.05152635324697,-67.05152635324697,-66.00299821471883,-66.00299821471883,-66.17352202424264,-66.17352202424264,-66.17352202424264
241,NY-04,False,Kathleen,Rice,0,D,149078,61.0,-22.0,115,Rice,D,93,0.3010752688172043,1.04,-8.49,0.24086021505376345,0.25591397849462366,0.2709677419354839,0.2860215053763441,0.3010752688172043,0.31612903225806455,0.3311827956989247,0.34623655913978496,0.3612903225806452,-66.33790730562792,-67.05152635324697,-67.05152635324697,-67.05152635324697,-67.05152635324697,-67.05152635324697,-67.05152635324697,-66.00299821471883,-66.00299821471883
242,NY-05,True,Gregory,Meeks,1,D,150112,100.0,-100.0,115,Meeks,D,93,0.23655913978494625,0.79,-73.42,0.189247311827957,0.2010752688172043,0.21290322580645163,0.22473118279569892,0.23655913978494625,0.24838709677419357,0.2602150537634409,0.2720430107526882,0.2838709677419355,-68.11790476469871,-68.11790476469871,-67.56085284361875,-66.33790730562792,-66.33790730562792,-67.05152635324697,-67.05152635324697,-67.05152635324697,-67.05152635324697
243,NY-06,True,Grace,Meng,0,D,103823,90.8,-81.6,115,Meng,D,93,0.2043010752688172,1.01,-31.86,0.16344086021505375,0.1736559139784946,0.18387096774193545,0.19408602150537632,0.2043010752688172,0.21451612903225806,0.22473118279569892,0.23494623655913977,0.24516129032258063,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-67.56085284361875,-66.33790730562792,-66.33790730562792,-66.33790730562792,-67.05152635324697
244,NY-07,True,Nydia,Velazquez,0,D,137444,93.4,-86.80000000000004,115,Velázquez,D,94,0.10638297872340426,0.82,-74.62,0.0851063829787234,0.09042553191489362,0.09574468085106383,0.10106382978723405,0.10638297872340426,0.11170212765957446,0.11702127659574468,0.12234042553191489,0.1276595744680851,-67.10875315765531,-67.10875315765531,-67.10875315765531,-67.10875315765531,-67.10875315765531,-67.10875315765531,-67.10875315765531,-67.10875315765531,-67.10875315765531
245,NY-08,True,Hakeem,Jeffries,1,D,166981,94.1,-88.19999999999996,115,Jeffries,D,94,0.1595744680851064,0.74,-71.39,0.12765957446808512,0.13563829787234044,0.14361702127659576,0.15159574468085107,0.1595744680851064,0.1675531914893617,0.17553191489361702,0.18351063829787234,0.19148936170212766,-67.10875315765531,-67.10875315765531,-67.10875315765531,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871
246,NY-09,False,Yvette,Clarke,0,D,167199,89.3,-78.6,115,Clarke,D,95,0.10526315789473684,0.8,-67.49,0.08421052631578947,0.08947368421052632,0.09473684210526315,0.09999999999999999,0.10526315789473684,0.11052631578947368,0.11578947368421053,0.12105263157894736,0.12631578947368421,-67.10875315765531,-67.10875315765531,-67.10875315765531,-67.10875315765531,-67.10875315765531,-67.10875315765531,-67.10875315765531,-67.10875315765531,-67.10875315765531
247,NY-10,False,Jerrold,Nadler,1,D,146749,81.2,-62.40000000000001,115,Nadler,D,92,0.17391304347826084,0.93,-53.46,0.13913043478260867,0.14782608695652172,0.15652173913043477,0.1652173913043478,0.17391304347826084,0.18260869565217389,0.1913043478260869,0.19999999999999996,0.208695652173913,-67.10875315765531,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-67.56085284361875
248,NY-11,False,Max,Rose,1,D,95458,52.8,-5.599999999999994,115,Donovan,R,94,0.8723404255319149,1.12,7.51,0.6978723404255319,0.7414893617021276,0.7851063829787235,0.8287234042553192,0.8723404255319149,0.9159574468085107,0.9595744680851064,1.0031914893617022,1.0468085106382978,37.74642521175326,37.74642521175326,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654
249,NY-12,False,Carolyn,Maloney,0,D,194974,86.2,-72.4,115,Maloney,D,94,0.1702127659574468,1.0,-62.59,0.13617021276595745,0.14468085106382977,0.15319148936170213,0.16170212765957445,0.1702127659574468,0.17872340425531916,0.18723404255319148,0.19574468085106383,0.20425531914893616,-67.10875315765531,-67.10875315765531,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-67.56085284361875
250,NY-13,False,Adriano,Espaillat,1,D,167667,94.6,-89.19999999999996,115,Espaillat,D,96,0.11458333333333333,0.77,-85.52,0.09166666666666666,0.09739583333333332,0.103125,0.10885416666666667,0.11458333333333333,0.12031249999999999,0.12604166666666666,0.13177083333333334,0.13749999999999998,-67.10875315765531,-67.10875315765531,-67.10875315765531,-67.10875315765531,-67.10875315765531,-67.10875315765531,-67.10875315765531,-67.10875315765531,-67.10875315765531
251,NY-14,False,Alexandria,Ocasio-Cortez,0,D,100044,78.0,-56.0,115,Crowley,D,88,0.17045454545454544,0.73,-56.99,0.13636363636363635,0.14488636363636362,0.15340909090909088,0.16193181818181818,0.17045454545454544,0.1789772727272727,0.1875,0.19602272727272727,0.20454545454545453,-67.10875315765531,-67.10875315765531,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-67.56085284361875
252,NY-15,False,Jose,Serrano,1,D,112798,96.0,-92.0,115,Serrano,D,96,0.13541666666666666,0.77,-88.09,0.10833333333333332,0.11510416666666666,0.121875,0.12864583333333332,0.13541666666666666,0.1421875,0.14895833333333333,0.15572916666666667,0.16249999999999998,-67.10875315765531,-67.10875315765531,-67.10875315765531,-67.10875315765531,-67.10875315765531,-67.10875315765531,-68.11790476469871,-68.11790476469871,-68.11790476469871
253,NY-16,True,Eliot,Engel,1,D,165825,100.0,-100.0,115,Engel,D,93,0.16129032258064516,0.88,-48.72,0.12903225806451613,0.13709677419354838,0.14516129032258063,0.1532258064516129,0.16129032258064516,0.1693548387096774,0.1774193548387097,0.18548387096774194,0.1935483870967742,-67.10875315765531,-67.10875315765531,-67.10875315765531,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871
254,NY-17,True,Nita,Lowey,0,D,157632,87.9,-75.80000000000003,115,Lowey,D,94,0.1914893617021277,0.83,-16.16,0.15319148936170215,0.16276595744680852,0.17234042553191492,0.1819148936170213,0.1914893617021277,0.20106382978723408,0.21063829787234045,0.22021276595744685,0.22978723404255322,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-67.56085284361875,-66.33790730562792,-66.33790730562792
255,NY-18,False,Sean,Maloney,1,D,130420,55.1,-10.200000000000003,115,Maloney,D,93,0.3548387096774194,1.08,2.24,0.2838709677419355,0.3016129032258065,0.3193548387096774,0.3370967741935484,0.3548387096774194,0.37258064516129036,0.39032258064516134,0.4080645161290323,0.42580645161290326,36.48149861702737,36.48149861702737,36.48149861702737,36.48149861702737,36.821195240404,37.55242726654779,37.41737726654779,37.41737726654779,37.41737726654779
256,NY-19,False,Antonio,Delgado,1,D,132001,50.2,-0.4000000000000057,115,Faso,R,96,0.8958333333333334,1.01,4.88,0.7166666666666667,0.7614583333333333,0.80625,0.8510416666666667,0.8958333333333334,0.940625,0.9854166666666667,1.0302083333333334,1.075,37.74642521175326,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654
257,NY-20,False,Paul,Tonko,1,D,164325,66.1,-32.19999999999999,115,Tonko,D,93,0.2258064516129032,1.06,-13.39,0.18064516129032254,0.1919354838709677,0.20322580645161287,0.21451612903225803,0.2258064516129032,0.23709677419354835,0.24838709677419352,0.2596774193548387,0.27096774193548384,-68.11790476469871,-68.11790476469871,-68.11790476469871,-66.33790730562792,-66.33790730562792,-66.33790730562792,-67.05152635324697,-67.05152635324697,-67.05152635324697
258,NY-21,False,Elise,Stefanik,0,R,122863,56.7,13.400000000000004,115,Stefanik,R,96,0.8958333333333334,1.21,9.64,0.7166666666666667,0.7614583333333333,0.80625,0.8510416666666667,0.8958333333333334,0.940625,0.9854166666666667,1.0302083333333334,1.075,37.74642521175326,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654
259,NY-22,False,Anthony,Brindisi,1,D,119606,50.4,-0.7999999999999972,115,Tenney,R,96,0.96875,1.09,12.88,0.775,0.8234375,0.871875,0.9203125,0.96875,1.0171875,1.065625,1.1140625,1.1625,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654,38.8715375925654
260,NY-23,False,Thomas,Reed,1,R,123093,55.0,10.0,115,Reed,R,91,0.967032967032967,1.08,12.68,0.7736263736263737,0.8219780219780219,0.8703296703296703,0.9186813186813187,0.967032967032967,1.0153846153846153,1.0637362637362637,1.1120879120879121,1.1604395604395603,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654,38.8715375925654
261,NY-24,False,John,Katko,1,R,129276,53.1,6.200000000000002,115,Katko,R,95,0.9052631578947368,0.9,-5.29,0.7242105263157894,0.7694736842105263,0.8147368421052631,0.8599999999999999,0.9052631578947368,0.9505263157894737,0.9957894736842104,1.0410526315789472,1.0863157894736841,-65.43160623476896,-65.43160623476896,-65.43160623476896,-65.43160623476896,-65.43160623476896,-65.43160623476896,-65.43160623476896,-64.98450677657516,-64.98450677657516
262,NY-25,False,Joseph,Morelle,1,D,149993,58.6,-17.200000000000006,115,Morelle,D,3,0.6666666666666666,1.04,-14.99,0.5333333333333333,0.5666666666666667,0.6,0.6333333333333333,0.6666666666666666,0.7,0.7333333333333333,0.7666666666666666,0.7999999999999999,-66.17352202424264,-66.17352202424264,-66.17352202424264,-65.43160623476896,-65.43160623476896,-65.43160623476896,-65.43160623476896,-65.43160623476896,-65.43160623476896
263,NY-25,False,Joseph,Morelle,1,D,149993,58.6,-17.200000000000006,115,Slaughter,D,60,0.16666666666666666,1.04,-14.99,0.13333333333333333,0.14166666666666666,0.15,0.15833333333333333,0.16666666666666666,0.175,0.18333333333333332,0.19166666666666665,0.19999999999999998,-67.10875315765531,-67.10875315765531,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871
264,NY-26,False,Brian,Higgins,1,D,163926,73.6,-47.19999999999999,115,Higgins,D,94,0.22340425531914893,1.04,-20.52,0.17872340425531913,0.18989361702127658,0.20106382978723403,0.21223404255319148,0.22340425531914893,0.23457446808510637,0.24574468085106382,0.25691489361702124,0.2680851063829787,-68.11790476469871,-68.11790476469871,-68.11790476469871,-67.56085284361875,-66.33790730562792,-66.33790730562792,-67.05152635324697,-67.05152635324697,-67.05152635324697
265,NY-27,False,Chris,Collins,1,R,136226,49.4,-1.2000000000000028,115,Collins,R,94,0.9893617021276596,1.1,22.88,0.7914893617021277,0.8409574468085107,0.8904255319148937,0.9398936170212766,0.9893617021276596,1.0388297872340426,1.0882978723404255,1.1377659574468086,1.1872340425531915,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654,38.8715375925654,38.8715375925654
266,NC-01,False,G.K.,Butterfield,1,D,190445,69.8,-39.6,115,Butterfield,D,94,0.2127659574468085,0.96,-35.0,0.1702127659574468,0.18085106382978725,0.19148936170212766,0.2021276595744681,0.2127659574468085,0.22340425531914893,0.23404255319148937,0.24468085106382978,0.2553191489361702,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-67.56085284361875,-66.33790730562792,-66.33790730562792,-67.05152635324697,-67.05152635324697
267,NC-02,False,George,Holding,1,R,170050,51.3,2.5999999999999943,115,Holding,R,96,0.90625,1.01,12.7,0.725,0.7703125,0.815625,0.8609375,0.90625,0.9515625,0.996875,1.0421875,1.0875,37.74642521175326,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654
268,NC-03,True,Walter,Jones,1,R,187901,100.0,100.0,115,Jones,R,75,0.4933333333333334,0.99,23.66,0.3946666666666667,0.4193333333333334,0.44400000000000006,0.46866666666666673,0.4933333333333334,0.518,0.5426666666666667,0.5673333333333335,0.5920000000000001,37.41737726654779,37.41737726654779,37.41737726654779,37.41737726654779,37.41737726654779,37.41737726654779,37.41737726654779,37.41737726654779,37.41737726654779
269,NC-04,False,David,Price,1,D,247067,72.4,-44.80000000000001,115,Price,D,95,0.18947368421052632,0.94,-34.8,0.15157894736842106,0.16105263157894736,0.1705263157894737,0.18,0.18947368421052632,0.19894736842105265,0.20842105263157895,0.21789473684210528,0.22736842105263158,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-67.56085284361875,-66.33790730562792,-66.33790730562792
270,NC-05,False,Virginia,Foxx,0,R,159915,57.0,14.0,115,Foxx,R,96,0.9270833333333334,1.08,18.43,0.7416666666666667,0.7880208333333334,0.8343750000000001,0.8807291666666667,0.9270833333333334,0.9734375000000001,1.0197916666666667,1.0661458333333333,1.1125,37.74642521175326,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654
271,NC-06,False,Mark,Walker,1,R,160636,56.5,13.0,115,Walker,R,91,0.9230769230769232,1.09,16.0,0.7384615384615386,0.7846153846153847,0.8307692307692309,0.8769230769230771,0.9230769230769232,0.9692307692307693,1.0153846153846156,1.0615384615384618,1.1076923076923078,37.74642521175326,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654
272,NC-07,False,David,Rouzer,1,R,156797,55.5,11.0,115,Rouzer,R,94,0.9148936170212766,0.88,18.0,0.7319148936170212,0.7776595744680851,0.823404255319149,0.8691489361702127,0.9148936170212766,0.9606382978723405,1.0063829787234042,1.052127659574468,1.097872340425532,37.74642521175326,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654
273,NC-08,False,Richard,Hudson,1,R,141371,55.3,10.599999999999994,115,Hudson,R,90,0.9222222222222224,0.97,15.4,0.7377777777777779,0.7838888888888891,0.8300000000000002,0.8761111111111113,0.9222222222222224,0.9683333333333335,1.0144444444444447,1.0605555555555557,1.106666666666667,37.74642521175326,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654
274,NC-09,False,Mark,Harris,1,R,139246,49.3,-1.4000000000000057,115,Pittenger,R,91,0.978021978021978,0.9,13.56,0.7824175824175824,0.8313186813186813,0.8802197802197802,0.9291208791208792,0.978021978021978,1.0269230769230768,1.0758241758241758,1.1247252747252747,1.1736263736263735,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654,38.8715375925654,38.8715375925654
275,NC-10,False,Patrick,McHenry,1,R,164969,59.3,18.599999999999994,115,McHenry,R,94,0.9893617021276596,0.95,24.4,0.7914893617021277,0.8409574468085107,0.8904255319148937,0.9398936170212766,0.9893617021276596,1.0388297872340426,1.0882978723404255,1.1377659574468086,1.1872340425531915,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654,38.8715375925654,38.8715375925654
276,NC-11,False,Mark,Meadows,1,R,178012,59.2,18.400000000000006,115,Meadows,R,93,0.8924731182795699,1.01,28.26,0.7139784946236559,0.7586021505376344,0.8032258064516129,0.8478494623655914,0.8924731182795699,0.9370967741935483,0.9817204301075269,1.0263440860215054,1.0709677419354837,37.74642521175326,37.74642521175326,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654
277,NC-12,False,Alma,Adams,0,D,203974,73.1,-46.19999999999999,115,Adams,D,92,0.17391304347826084,0.92,-36.87,0.13913043478260867,0.14782608695652172,0.15652173913043477,0.1652173913043478,0.17391304347826084,0.18260869565217389,0.1913043478260869,0.19999999999999996,0.208695652173913,-67.10875315765531,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-67.56085284361875
278,NC-13,False,Ted,Budd,1,R,147570,51.5,3.0,115,Budd,R,95,0.8947368421052632,0.98,10.5,0.7157894736842105,0.7605263157894737,0.8052631578947369,0.85,0.8947368421052632,0.9394736842105263,0.9842105263157894,1.0289473684210526,1.0736842105263158,37.74642521175326,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654
279,ND-01,False,Kelly,Armstrong,1,R,192733,60.3,20.599999999999994,115,Cramer,R,91,0.989010989010989,0.98,33.68,0.7912087912087913,0.8406593406593407,0.8901098901098902,0.9395604395604396,0.989010989010989,1.0384615384615385,1.087912087912088,1.1373626373626373,1.1868131868131868,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654,38.8715375925654,38.8715375925654
280,OH-01,False,Steve,Chabot,1,R,152924,51.2,2.4000000000000057,115,Chabot,R,96,0.9479166666666666,1.0,9.42,0.7583333333333333,0.8057291666666666,0.8531249999999999,0.9005208333333333,0.9479166666666666,0.9953124999999999,1.0427083333333333,1.0901041666666667,1.1375,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654,38.8715375925654
281,OH-02,False,Brad,Wenstrup,1,R,164802,57.5,15.0,115,Wenstrup,R,96,0.9583333333333334,1.08,17.38,0.7666666666666667,0.8145833333333334,0.8625,0.9104166666666667,0.9583333333333334,1.00625,1.0541666666666667,1.1020833333333333,1.1500000000000001,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654,38.8715375925654
282,OH-03,False,Joyce,Beatty,0,D,174421,73.3,-46.6,115,Beatty,D,92,0.1956521739130435,0.99,-36.22,0.1565217391304348,0.16630434782608697,0.17608695652173914,0.1858695652173913,0.1956521739130435,0.20543478260869566,0.21521739130434783,0.225,0.23478260869565218,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-67.56085284361875,-66.33790730562792,-66.33790730562792,-66.33790730562792
